"","x"
"925","ACOT8; PCK1"
"926","ACOT8; PLK1"
"927","ACOT8; PPP1R12B"
"928","ACOT8; RPS6"
"929","ACOT8; SQSTM1"
"930","ACOT8; SSR2"
"931","ACOT8; TMED9"
"932","ACOT8; TUSC3"
"933","ACP1; CTTN"
"934","ACP1; CYB5A"
"935","ACP1; FGF12"
"936","ACP1; RFC1"
"937","ACP1; RRP9"
"938","ACP1; SQSTM1"
"939","ACP1; UBE2C"
"940","ACP2; ALG3"
"941","ACP2; ALOX12"
"942","ACP2; CDK5R1"
"943","ACP2; CFTR"
"944","ACP2; CPNE1"
"945","ACP2; DBI"
"946","ACP2; FLT3"
"947","ACP2; GSK3B"
"948","ACP2; H2AFX"
"949","ACP2; HMX1"
"950","ACP2; ITGA7"
"951","ACP2; LIFR"
"952","ACP2; MAPK6"
"953","ACP2; MIB1"
"954","ACP2; MLLT1"
"955","ACP2; MYT1"
"956","ACP2; NR2F6"
"957","ACP2; NRAS"
"958","ACP2; PIAS3"
"959","ACP2; PRDM2"
"960","ACP2; PTPRK"
"961","ACP2; RALBP1"
"962","ACP2; RNF5"
"963","ACP2; SLC25A14"
"964","ACP2; SOX2"
"965","ACP2; TNPO1"
"966","ACP2; TOMM20"
"967","ACP2; TRAIP"
"968","ACP2; ZFX"
"969","ACPP; COX7A2"
"970","ACPP; ERLIN1"
"971","ACPP; TPSD1"
"972","ACRV1; CCBL1"
"973","ACRV1; E2F1"
"974","ACRV1; FGF12"
"975","ACRV1; PAICS"
"976","ACSL1; AQP1"
"977","ACSL1; ASPH"
"978","ACSL1; ATP5G2"
"979","ACSL1; C7"
"980","ACSL1; CYBRD1"
"981","ACSL1; GAPDH"
"982","ACSL1; GRB2"
"983","ACSL1; LIFR"
"984","ACSL1; MDK"
"985","ACSL1; MYH9"
"986","ACSL1; NUDT3"
"987","ACSL1; PCNA"
"988","ACSL1; RUNX1"
"989","ACSL1; SHBG"
"990","ACSL1; SOX2"
"991","ACSL1; STIP1"
"992","ACSL1; TRIM28"
"993","ACSL1; UBE2C"
"994","ACSL1; UGDH"
"995","ACSL1; YBX1"
"996","ACSL3; ACCN2"
"997","ACSL3; AKAP7"
"998","ACSL3; BPTF"
"999","ACSL3; CCNE2"
"1000","ACSL3; CDC6"
"1001","ACSL3; CLGN"
"1002","ACSL3; CTTN"
"1003","ACSL3; ERLIN1"
"1004","ACSL3; ETV6"
"1005","ACSL3; FGFR2"
"1006","ACSL3; FOSB"
"1007","ACSL3; GNAS"
"1008","ACSL3; GOLGA4"
"1009","ACSL3; HIST1H3H"
"1010","ACSL3; HIST2H2BE"
"1011","ACSL3; LSM7"
"1012","ACSL3; LSS"
"1013","ACSL3; NOL7"
"1014","ACSL3; NTNG1"
"1015","ACSL3; PRKAR2B"
"1016","ACSL3; PSMD1"
"1017","ACSL3; RAD54L"
"1018","ACSL3; RFC4"
"1019","ACSL3; RUVBL2"
"1020","ACSL3; SEC24B"
"1021","ACSL3; SHC1"
"1022","ACSL3; SMARCD1"
"1023","ACSL3; SND1"
"1024","ACSL3; SOX2"
"1025","ACSL3; UBAP2L"
"1026","ACSL3; UBE2S"
"1027","ACSL3; ZIC2"
"1028","ACTB; A2M"
"1029","ACTB; CFTR"
"1030","ACTB; CHMP2A"
"1031","ACTB; CXCL12"
"1032","ACTB; CYP2B6"
"1033","ACTB; DPT"
"1034","ACTB; GHR"
"1035","ACTB; HIST1H3H"
"1036","ACTB; IGFBP3"
"1037","ACTB; MYBL2"
"1038","ACTB; PVRL2"
"1039","ACTB; SFPQ"
"1040","ACTB; TDO2"
"1041","ACTG2; BMP5"
"1042","ACTG2; SRPX"
"1043","ACTL6A; ACOT7"
"1044","ACTL6A; ADARB1"
"1045","ACTL6A; ADCY8"
"1046","ACTL6A; ADH7"
"1047","ACTL6A; ADNP"
"1048","ACTL6A; ANK2"
"1049","ACTL6A; ARF3"
"1050","ACTL6A; ATF3"
"1051","ACTL6A; ATIC"
"1052","ACTL6A; ATP5A1"
"1053","ACTL6A; BDKRB1"
"1054","ACTL6A; BUB3"
"1055","ACTL6A; CD14"
"1056","ACTL6A; CDH18"
"1057","ACTL6A; CDH8"
"1058","ACTL6A; CDK2"
"1059","ACTL6A; CHD8"
"1060","ACTL6A; CHST2"
"1061","ACTL6A; CIZ1"
"1062","ACTL6A; CLTC"
"1063","ACTL6A; CNR1"
"1064","ACTL6A; COPS3"
"1065","ACTL6A; CTNNB1"
"1066","ACTL6A; CUL4A"
"1067","ACTL6A; CYC1"
"1068","ACTL6A; DDX42"
"1069","ACTL6A; DOM3Z"
"1070","ACTL6A; DRAP1"
"1071","ACTL6A; DYRK2"
"1072","ACTL6A; E2F1"
"1073","ACTL6A; EPO"
"1074","ACTL6A; ETHE1"
"1075","ACTL6A; FADD"
"1076","ACTL6A; FFAR2"
"1077","ACTL6A; FGF6"
"1078","ACTL6A; FGFR4"
"1079","ACTL6A; FLG"
"1080","ACTL6A; FLNB"
"1081","ACTL6A; FOXI1"
"1082","ACTL6A; FZD6"
"1083","ACTL6A; GIF"
"1084","ACTL6A; GLG1"
"1085","ACTL6A; GLS"
"1086","ACTL6A; GNAZ"
"1087","ACTL6A; GNB2L1"
"1088","ACTL6A; GPC3"
"1089","ACTL6A; GPRC5B"
"1090","ACTL6A; GSK3A"
"1091","ACTL6A; GSPT2"
"1092","ACTL6A; HAL"
"1093","ACTL6A; HCP5"
"1094","ACTL6A; HDLBP"
"1095","ACTL6A; HIST1H2AC"
"1096","ACTL6A; HIST2H2AA3"
"1097","ACTL6A; HOXD10"
"1098","ACTL6A; INHBB"
"1099","ACTL6A; INTS3"
"1100","ACTL6A; ISG20L2"
"1101","ACTL6A; KIF5A"
"1102","ACTL6A; KRT33B"
"1103","ACTL6A; LAMC1"
"1104","ACTL6A; LGALS3BP"
"1105","ACTL6A; LIG3"
"1106","ACTL6A; MAFF"
"1107","ACTL6A; MALL"
"1108","ACTL6A; MAN1A1"
"1109","ACTL6A; MAP4K5"
"1110","ACTL6A; MAPK8IP2"
"1111","ACTL6A; MAPRE1"
"1112","ACTL6A; NCAPH2"
"1113","ACTL6A; NME1"
"1114","ACTL6A; NOTCH3"
"1115","ACTL6A; NTS"
"1116","ACTL6A; PCSK1"
"1117","ACTL6A; PFN1"
"1118","ACTL6A; PLK2"
"1119","ACTL6A; PPP2R5D"
"1120","ACTL6A; PPP2R5E"
"1121","ACTL6A; PREP"
"1122","ACTL6A; PRKG1"
"1123","ACTL6A; PRMT5"
"1124","ACTL6A; PRSS23"
"1125","ACTL6A; PSMD2"
"1126","ACTL6A; PTGDR"
"1127","ACTL6A; RAB1A"
"1128","ACTL6A; RABEP1"
"1129","ACTL6A; RARRES1"
"1130","ACTL6A; RBM14"
"1131","ACTL6A; RCVRN"
"1132","ACTL6A; RFC1"
"1133","ACTL6A; RHOA"
"1134","ACTL6A; RHOD"
"1135","ACTL6A; RNF41"
"1136","ACTL6A; RNPEP"
"1137","ACTL6A; RPL29"
"1138","ACTL6A; RPL8"
"1139","ACTL6A; RPN2"
"1140","ACTL6A; RREB1"
"1141","ACTL6A; SF1"
"1142","ACTL6A; SFN"
"1143","ACTL6A; SFTPB"
"1144","ACTL6A; SIRPA"
"1145","ACTL6A; SLC13A2"
"1146","ACTL6A; SLC6A11"
"1147","ACTL6A; SLC6A6"
"1148","ACTL6A; SMURF2"
"1149","ACTL6A; SNX7"
"1150","ACTL6A; SOD3"
"1151","ACTL6A; SPINT2"
"1152","ACTL6A; SPRY2"
"1153","ACTL6A; SPTBN1"
"1154","ACTL6A; STAG2"
"1155","ACTL6A; STIP1"
"1156","ACTL6A; STX10"
"1157","ACTL6A; STX5"
"1158","ACTL6A; SVIL"
"1159","ACTL6A; SYNPO"
"1160","ACTL6A; TAF15"
"1161","ACTL6A; TDRD3"
"1162","ACTL6A; TGIF1"
"1163","ACTL6A; TIAL1"
"1164","ACTL6A; TJP2"
"1165","ACTL6A; TLE2"
"1166","ACTL6A; TLK1"
"1167","ACTL6A; TMEFF1"
"1168","ACTL6A; TMEM158"
"1169","ACTL6A; TMSB10"
"1170","ACTL6A; TNFAIP1"
"1171","ACTL6A; TNFAIP8"
"1172","ACTL6A; TRIB1"
"1173","ACTL6A; TRIM23"
"1174","ACTL6A; UNC5C"
"1175","ACTL6A; USP7"
"1176","ACTL6A; VDAC1"
"1177","ACTL6A; WIPF2"
"1178","ACTL6A; ZFP161"
"1179","ACTL6A; ZFX"
"1180","ACTN1; ACOT8"
"1181","ACTN1; ACTB"
"1182","ACTN1; AP3D1"
"1183","ACTN1; AQP9"
"1184","ACTN1; BRP44"
"1185","ACTN1; CEBPG"
"1186","ACTN1; COL14A1"
"1187","ACTN1; COX8A"
"1188","ACTN1; CSK"
"1189","ACTN1; DBN1"
"1190","ACTN1; E2F1"
"1191","ACTN1; ETV1"
"1192","ACTN1; FBN2"
"1193","ACTN1; FXYD1"
"1194","ACTN1; GAPDH"
"1195","ACTN1; GFPT2"
"1196","ACTN1; GNAZ"
"1197","ACTN1; H1FX"
"1198","ACTN1; HSP90B1"
"1199","ACTN1; IL6ST"
"1200","ACTN1; ITGA5"
"1201","ACTN1; KIAA0196"
"1202","ACTN1; KIF22"
"1203","ACTN1; LAMB3"
"1204","ACTN1; LMOD1"
"1205","ACTN1; MAFF"
"1206","ACTN1; NOL7"
"1207","ACTN1; NRG1"
"1208","ACTN1; NUDT3"
"1209","ACTN1; ODF1"
"1210","ACTN1; PIGA"
"1211","ACTN1; PLCB3"
"1212","ACTN1; PLK1"
"1213","ACTN1; PSMC3IP"
"1214","ACTN1; PSME3"
"1215","ACTN1; RFC4"
"1216","ACTN1; RUNX1T1"
"1217","ACTN1; SMAD6"
"1218","ACTN1; SORBS3"
"1219","ACTN1; SQSTM1"
"1220","ACTN1; STIM1"
"1221","ACTN1; TNFRSF12A"
"1222","ACTN1; TRIP12"
"1223","ACTN1; TXN2"
"1224","ACTN1; YME1L1"
"1225","ACTN2; GPSM2"
"1226","ACTN3; ACOT8"
"1227","ACTN3; AKAP10"
"1228","ACTN3; ARHGDIG"
"1229","ACTN3; ATP2C1"
"1230","ACTN3; CCT5"
"1231","ACTN3; CCT8"
"1232","ACTN3; CDKN3"
"1233","ACTN3; CHD8"
"1234","ACTN3; DHPS"
"1235","ACTN3; DKK1"
"1236","ACTN3; ECE1"
"1237","ACTN3; EPHB2"
"1238","ACTN3; ETV1"
"1239","ACTN3; GABBR2"
"1240","ACTN3; GMFG"
"1241","ACTN3; INHBA"
"1242","ACTN3; KIAA0101"
"1243","ACTN3; KIAA0141"
"1244","ACTN3; LIFR"
"1245","ACTN3; LMTK2"
"1246","ACTN3; MAML1"
"1247","ACTN3; MAP3K8"
"1248","ACTN3; MCAM"
"1249","ACTN3; MEN1"
"1250","ACTN3; MTMR3"
"1251","ACTN3; NANOS1"
"1252","ACTN3; NEBL"
"1253","ACTN3; NTNG1"
"1254","ACTN3; OTUD4"
"1255","ACTN3; PLK4"
"1256","ACTN3; PRPSAP1"
"1257","ACTN3; RASA1"
"1258","ACTN3; RBPMS"
"1259","ACTN3; RELA"
"1260","ACTN3; RIT2"
"1261","ACTN3; RRP1B"
"1262","ACTN3; SIRPA"
"1263","ACTN3; SLC10A3"
"1264","ACTN3; SLC6A14"
"1265","ACTN3; SOCS1"
"1266","ACTN3; TACC3"
"1267","ACTN3; TROAP"
"1268","ACTN3; TSPYL5"
"1269","ACTN3; TUBA4A"
"1270","ACTN3; XPO1"
"1271","ACTN3; YBX1"
"1272","ACTN3; YWHAE"
"1273","ACTN3; ZIC2"
"1274","ACTR1A; ATP6V0C"
"1275","ACTR1A; CTSA"
"1276","ACTR1A; ERF"
"1277","ACTR1A; ITGA6"
"1278","ACTR1A; NOL7"
"1279","ACTR1A; YWHAZ"
"1280","ACTR2; BTD"
"1281","ACTR2; CCNE2"
"1282","ACTR2; CDC6"
"1283","ACTR2; FUS"
"1284","ACTR2; GDF10"
"1285","ACTR2; INPP5A"
"1286","ACTR2; ITPKA"
"1287","ACTR2; LASP1"
"1288","ACTR2; MAP3K14"
"1289","ACTR2; NFASC"
"1290","ACTR2; NFRKB"
"1291","ACTR2; NTRK3"
"1292","ACTR2; OPTN"
"1293","ACTR2; PPP1R1A"
"1294","ACTR3; CDK5R1"
"1295","ACTR3; GABRB3"
"1296","ACTR3; GPSM2"
"1297","ACTR3; NCSTN"
"1298","ACTR3; PTPRK"
"1299","ACTR3; RPN1"
"1300","ACTR3; SQSTM1"
"1301","ACTR3; XPO1"
"1302","ACVR1; ABR"
"1303","ACVR1; ACP2"
"1304","ACVR1; ARHGDIG"
"1305","ACVR1; AZIN1"
"1306","ACVR1; BRP44"
"1307","ACVR1; CBY1"
"1308","ACVR1; CYP2C18"
"1309","ACVR1; DSP"
"1310","ACVR1; EPHB2"
"1311","ACVR1; EXOC7"
"1312","ACVR1; GPSM2"
"1313","ACVR1; IL6ST"
"1314","ACVR1; ITM2B"
"1315","ACVR1; KCNJ15"
"1316","ACVR1; KRT7"
"1317","ACVR1; KRT9"
"1318","ACVR1; LSM7"
"1319","ACVR1; MAP4K4"
"1320","ACVR1; MAX"
"1321","ACVR1; MED12"
"1322","ACVR1; MIB1"
"1323","ACVR1; MTR"
"1324","ACVR1; MYO1C"
"1325","ACVR1; NGFR"
"1326","ACVR1; NRF1"
"1327","ACVR1; POLR2K"
"1328","ACVR1; PPP3CB"
"1329","ACVR1; RARA"
"1330","ACVR1; RHOC"
"1331","ACVR1; SLC7A11"
"1332","ACVR1; SNTB2"
"1333","ACVR1; SYT7"
"1334","ACVR1; TDO2"
"1335","ACVR1; THRB"
"1336","ACVR1; TMOD1"
"1337","ACVR1; TXN2"
"1338","ACVR1; UBE3A"
"1339","ACVR1B; ACTB"
"1340","ACVR1B; AP3D1"
"1341","ACVR1B; CDC6"
"1342","ACVR1B; CNN3"
"1343","ACVR1B; FAM46C"
"1344","ACVR1B; HPD"
"1345","ACVR1B; KCNK1"
"1346","ACVR1B; LAMB3"
"1347","ACVR1B; NPR2"
"1348","ACVR1B; NRG1"
"1349","ACVR1B; SYT1"
"1350","ACVR1B; YBX1"
"1351","ACVR2A; BECN1"
"1352","ACVR2A; BUD31"
"1353","ACVR2A; C19orf57"
"1354","ACVR2A; CXADR"
"1355","ACVR2A; DKK1"
"1356","ACVR2A; GABBR1"
"1357","ACVR2A; GABRA2"
"1358","ACVR2A; GATA6"
"1359","ACVR2A; H2AFY"
"1360","ACVR2A; HTATIP2"
"1361","ACVR2A; ID1"
"1362","ACVR2A; LASP1"
"1363","ACVR2A; LIFR"
"1364","ACVR2A; MB"
"1365","ACVR2A; NCSTN"
"1366","ACVR2A; NEUROD2"
"1367","ACVR2A; OGT"
"1368","ACVR2A; PDPK1"
"1369","ACVR2A; PIGA"
"1370","ACVR2A; PLCG1"
"1371","ACVR2A; RAB22A"
"1372","ACVR2A; RND3"
"1373","ACVR2A; RPN2"
"1374","ACVR2A; SQSTM1"
"1375","ACVR2A; TARDBP"
"1376","ACVR2A; UBAP2L"
"1377","ACVR2A; UBE2A"
"1378","ACVR2A; UCHL5"
"1379","ACVR2B; AKAP7"
"1380","ACVR2B; BACE2"
"1381","ACVR2B; CDC25A"
"1382","ACVR2B; CDS1"
"1383","ACVR2B; CHN2"
"1384","ACVR2B; DNAJB2"
"1385","ACVR2B; FAIM2"
"1386","ACVR2B; FBLN5"
"1387","ACVR2B; GART"
"1388","ACVR2B; GDF10"
"1389","ACVR2B; HIST1H3H"
"1390","ACVR2B; HSF4"
"1391","ACVR2B; ITGA7"
"1392","ACVR2B; KLF4"
"1393","ACVR2B; KRT35"
"1394","ACVR2B; MEN1"
"1395","ACVR2B; MMP15"
"1396","ACVR2B; NTHL1"
"1397","ACVR2B; NTNG1"
"1398","ACVR2B; PRELP"
"1399","ACVR2B; SHBG"
"1400","ACVR2B; SSTR5"
"1401","ACVR2B; TMOD1"
"1402","ACVR2B; UGDH"
"1403","ACVR2B; VIL1"
"1404","ACVR2B; ZADH2"
"1405","ACVR2B; ZIC2"
"1406","ACVRL1; AAMP"
"1407","ACVRL1; ABR"
"1408","ACVRL1; ACCN2"
"1409","ACVRL1; AGPS"
"1410","ACVRL1; AKT2"
"1411","ACVRL1; AP1B1"
"1412","ACVRL1; ARF4"
"1413","ACVRL1; ATP2C1"
"1414","ACVRL1; ATP6V0C"
"1415","ACVRL1; BCAT2"
"1416","ACVRL1; BCL11A"
"1417","ACVRL1; BIN1"
"1418","ACVRL1; CAMK4"
"1419","ACVRL1; CCL2"
"1420","ACVRL1; CCL21"
"1421","ACVRL1; CD2"
"1422","ACVRL1; CDKN2C"
"1423","ACVRL1; COL11A2"
"1424","ACVRL1; CSPG4"
"1425","ACVRL1; CTSA"
"1426","ACVRL1; DUSP2"
"1427","ACVRL1; ERLIN1"
"1428","ACVRL1; ETV6"
"1429","ACVRL1; EXOSC2"
"1430","ACVRL1; FBLN5"
"1431","ACVRL1; FCGR1A"
"1432","ACVRL1; FOXM1"
"1433","ACVRL1; GABBR1"
"1434","ACVRL1; GAPDH"
"1435","ACVRL1; HIP1"
"1436","ACVRL1; HRAS"
"1437","ACVRL1; ITGA5"
"1438","ACVRL1; LSM1"
"1439","ACVRL1; LTBR"
"1440","ACVRL1; MAML1"
"1441","ACVRL1; MAN2A2"
"1442","ACVRL1; MAPK3"
"1443","ACVRL1; MAX"
"1444","ACVRL1; MYL3"
"1445","ACVRL1; MYT1"
"1446","ACVRL1; NOL7"
"1447","ACVRL1; NRAS"
"1448","ACVRL1; PCBP1"
"1449","ACVRL1; PEX10"
"1450","ACVRL1; PIP5K1B"
"1451","ACVRL1; PPP4R1"
"1452","ACVRL1; PRMT1"
"1453","ACVRL1; PSMB1"
"1454","ACVRL1; PSME4"
"1455","ACVRL1; RIMS3"
"1456","ACVRL1; RORB"
"1457","ACVRL1; SAT1"
"1458","ACVRL1; SCAMP1"
"1459","ACVRL1; SCAMP3"
"1460","ACVRL1; SCN2A"
"1461","ACVRL1; SEC24B"
"1462","ACVRL1; SEC24C"
"1463","ACVRL1; SIX1"
"1464","ACVRL1; SND1"
"1465","ACVRL1; SPINT2"
"1466","ACVRL1; STK38"
"1467","ACVRL1; TCEB1"
"1468","ACVRL1; UBAP2L"
"1469","ACVRL1; UBE3A"
"1470","ACVRL1; UCK2"
"1471","ACVRL1; UTP18"
"1472","ACVRL1; VARS"
"1473","ACVRL1; ZADH2"
"1474","ACVRL1; ZYX"
"1475","ACY1; ABCA1"
"1476","ACY1; ACTB"
"1477","ACY1; ALDOA"
"1478","ACY1; ARPC2"
"1479","ACY1; BACE2"
"1480","ACY1; BTG2"
"1481","ACY1; CDK5R1"
"1482","ACY1; CELSR2"
"1483","ACY1; CYB5A"
"1484","ACY1; DTNA"
"1485","ACY1; GABBR1"
"1486","ACY1; GAPDH"
"1487","ACY1; GLI2"
"1488","ACY1; GNAS"
"1489","ACY1; GNG10"
"1490","ACY1; HRSP12"
"1491","ACY1; HSD11B2"
"1492","ACY1; KIAA0196"
"1493","ACY1; KIF11"
"1494","ACY1; LGALS3BP"
"1495","ACY1; LIPC"
"1496","ACY1; LYZ"
"1497","ACY1; MAFF"
"1498","ACY1; MAPRE3"
"1499","ACY1; MAX"
"1500","ACY1; MLF1"
"1501","ACY1; MMP9"
"1502","ACY1; NCAPH"
"1503","ACY1; NFYB"
"1504","ACY1; NGFR"
"1505","ACY1; NUTF2"
"1506","ACY1; PDXDC1"
"1507","ACY1; PPP1R7"
"1508","ACY1; PSAT1"
"1509","ACY1; RANGAP1"
"1510","ACY1; SF1"
"1511","ACY1; SMARCD1"
"1512","ACY1; SPI1"
"1513","ACY1; STIP1"
"1514","ACY1; TM4SF4"
"1515","ACY1; TRIM28"
"1516","ACY1; TXN2"
"1517","ACY1; UGDH"
"1518","ACY1; VGLL4"
"1519","ACYP1; DGKZ"
"1520","ACYP1; NFRKB"
"1521","ACYP1; NR0B1"
"1522","ACYP1; PTDSS1"
"1523","ACYP1; SHBG"
"1524","ACYP1; SRPX2"
"1525","ADA; ALCAM"
"1526","ADA; AQP5"
"1527","ADA; BTF3"
"1528","ADA; FBXO21"
"1529","ADA; FDX1"
"1530","ADA; GOLGA4"
"1531","ADA; KIF2C"
"1532","ADA; NANOS1"
"1533","ADA; NAP1L3"
"1534","ADA; SLC4A2"
"1535","ADA; VPS45"
"1536","ADAM10; ABCA1"
"1537","ADAM10; ARL1"
"1538","ADAM10; ARPC2"
"1539","ADAM10; ARRB2"
"1540","ADAM10; ARVCF"
"1541","ADAM10; BCAM"
"1542","ADAM10; BPTF"
"1543","ADAM10; CCT7"
"1544","ADAM10; CDC6"
"1545","ADAM10; CENPF"
"1546","ADAM10; CITED1"
"1547","ADAM10; CXCL12"
"1548","ADAM10; CYB5A"
"1549","ADAM10; CYP21A2"
"1550","ADAM10; DMWD"
"1551","ADAM10; ETV6"
"1552","ADAM10; FGFR3"
"1553","ADAM10; GAD1"
"1554","ADAM10; GTPBP1"
"1555","ADAM10; GZMA"
"1556","ADAM10; HEXA"
"1557","ADAM10; HIST2H2BE"
"1558","ADAM10; HSF1"
"1559","ADAM10; IGF2"
"1560","ADAM10; ISL1"
"1561","ADAM10; ITGA7"
"1562","ADAM10; ITPKA"
"1563","ADAM10; KIF1A"
"1564","ADAM10; LEPROTL1"
"1565","ADAM10; LOXL2"
"1566","ADAM10; LSM7"
"1567","ADAM10; LTBP2"
"1568","ADAM10; MAML1"
"1569","ADAM10; MAP4K4"
"1570","ADAM10; MAX"
"1571","ADAM10; MIB1"
"1572","ADAM10; MTMR3"
"1573","ADAM10; NTF3"
"1574","ADAM10; OPTN"
"1575","ADAM10; POLR2K"
"1576","ADAM10; PRPSAP1"
"1577","ADAM10; RASA1"
"1578","ADAM10; RBL2"
"1579","ADAM10; RBPMS"
"1580","ADAM10; RING1"
"1581","ADAM10; RUVBL2"
"1582","ADAM10; SLC18A3"
"1583","ADAM10; SLC25A12"
"1584","ADAM10; SNTA1"
"1585","ADAM10; SOCS1"
"1586","ADAM10; SPINK1"
"1587","ADAM10; SPOP"
"1588","ADAM10; SSTR5"
"1589","ADAM10; TMOD1"
"1590","ADAM10; TRMT1"
"1591","ADAM10; TSPYL5"
"1592","ADAM10; UBE3A"
"1593","ADAM10; XPC"
"1594","ADAM10; YWHAE"
"1595","ADAM10; ZADH2"
"1596","ADAM10; ZFP36L2"
"1597","ADAM10; ZFX"
"1598","ADAM12; ACVR2A"
"1599","ADAM12; ASGR1"
"1600","ADAM12; BAIAP3"
"1601","ADAM12; BUD31"
"1602","ADAM12; CACNA1A"
"1603","ADAM12; CDH8"
"1604","ADAM12; CHKA"
"1605","ADAM12; CLN3"
"1606","ADAM12; COMMD3"
"1607","ADAM12; DAP3"
"1608","ADAM12; DBN1"
"1609","ADAM12; ELMO1"
"1610","ADAM12; EPO"
"1611","ADAM12; FLAD1"
"1612","ADAM12; GPC3"
"1613","ADAM12; HDAC2"
"1614","ADAM12; HSPA5"
"1615","ADAM12; ILK"
"1616","ADAM12; KRT20"
"1617","ADAM12; KRT35"
"1618","ADAM12; LEF1"
"1619","ADAM12; LIG3"
"1620","ADAM12; ME3"
"1621","ADAM12; MYOD1"
"1622","ADAM12; PCDHGB4"
"1623","ADAM12; PCNA"
"1624","ADAM12; PIAS3"
"1625","ADAM12; PROM1"
"1626","ADAM12; RAB13"
"1627","ADAM12; RAB5B"
"1628","ADAM12; RBBP4"
"1629","ADAM12; RFC1"
"1630","ADAM12; SLC17A7"
"1631","ADAM12; SLC22A1"
"1632","ADAM12; SNCAIP"
"1633","ADAM12; SOD3"
"1634","ADAM12; TRIM28"
"1635","ADAM12; WDR1"
"1636","ADAM12; WEE1"
"1637","ADAM17; CCBL1"
"1638","ADAM17; CKAP5"
"1639","ADAM17; COL14A1"
"1640","ADAM17; CPXM1"
"1641","ADAM17; GATA6"
"1642","ADAM17; GOLGA4"
"1643","ADAM17; GRB2"
"1644","ADAM17; ITPKA"
"1645","ADAM17; LSM7"
"1646","ADAM17; NUTF2"
"1647","ADAM17; SLC9A6"
"1648","ADAM17; SMAD6"
"1649","ADAM17; SOX4"
"1650","ADAM17; SQSTM1"
"1651","ADAM22; ACVRL1"
"1652","ADAM22; ASPH"
"1653","ADAM22; GTPBP1"
"1654","ADAM22; IGF2"
"1655","ADAM22; MAP4K4"
"1656","ADAM22; MCAM"
"1657","ADAM22; MED12"
"1658","ADAM22; NAB2"
"1659","ADAM22; NDUFA9"
"1660","ADAM22; NRG1"
"1661","ADAM22; NTSR1"
"1662","ADAM22; PASK"
"1663","ADAM22; PTPRK"
"1664","ADAM22; RBPMS"
"1665","ADAM22; RUNX1T1"
"1666","ADAM22; SLC3A2"
"1667","ADAM22; THRB"
"1668","ADAM22; TPD52"
"1669","ADAM22; UBAP2L"
"1670","ADAM22; UBL3"
"1671","ADAM22; UNG"
"1672","ADAM9; ANK3"
"1673","ADAM9; ARRB2"
"1674","ADAM9; CITED1"
"1675","ADAM9; CSNK1D"
"1676","ADAM9; ETV1"
"1677","ADAM9; FBP1"
"1678","ADAM9; GABBR2"
"1679","ADAM9; MAP2K4"
"1680","ADAM9; MAP4K4"
"1681","ADAM9; MAPK12"
"1682","ADAM9; NR0B1"
"1683","ADAM9; NTHL1"
"1684","ADAM9; PAICS"
"1685","ADAM9; PRKDC"
"1686","ADAM9; ROR2"
"1687","ADAM9; SEC24B"
"1688","ADAM9; SIVA1"
"1689","ADAM9; SMPDL3B"
"1690","ADAM9; SP1"
"1691","ADAM9; SUPT6H"
"1692","ADAM9; TRIM28"
"1693","ADAM9; VGLL4"
"1694","ADAM9; WNT5A"
"1695","ADAMDEC1; CSNK1D"
"1696","ADAMDEC1; IGF2"
"1697","ADAMTS1; CLTC"
"1698","ADAMTS1; FOXM1"
"1699","ADAMTS1; GAPDH"
"1700","ADAMTS1; RAB11A"
"1701","ADAMTS1; SUPT6H"
"1702","ADAMTS2; BAP1"
"1703","ADAMTS2; C12orf24"
"1704","ADAMTS2; CDC25C"
"1705","ADAMTS2; CDH19"
"1706","ADAMTS2; CSNK1D"
"1707","ADAMTS2; E2F1"
"1708","ADAMTS2; FAM114A1"
"1709","ADAMTS2; FEZ1"
"1710","ADAMTS2; GABBR2"
"1711","ADAMTS2; ITGA6"
"1712","ADAMTS2; LNX1"
"1713","ADAMTS2; MAP4K1"
"1714","ADAMTS2; MIB1"
"1715","ADAMTS2; MYO1C"
"1716","ADAMTS2; NFRKB"
"1717","ADAMTS2; PEX13"
"1718","ADAMTS2; PPP3CB"
"1719","ADAMTS2; PRKDC"
"1720","ADAMTS2; SHBG"
"1721","ADAMTS2; SND1"
"1722","ADAMTS2; SUPT5H"
"1723","ADAMTS5; AKR1B10"
"1724","ADAMTS5; CACNA2D1"
"1725","ADAMTS5; CNGB1"
"1726","ADAMTS5; DBN1"
"1727","ADAMTS5; GABRB3"
"1728","ADAMTS5; GTF2E1"
"1729","ADAMTS5; ITK"
"1730","ADAMTS5; KCNJ15"
"1731","ADAMTS5; KRT35"
"1732","ADAMTS5; LYZ"
"1733","ADAMTS5; PBX1"
"1734","ADAMTS5; PRG4"
"1735","ADAMTS5; SNAP25"
"1736","ADAMTS5; SYP"
"1737","ADAMTS5; TUBG1"
"1738","ADAMTS5; VASP"
"1739","ADAMTS5; ZADH2"
"1740","ADARB1; AKR1B10"
"1741","ADARB1; ARRB2"
"1742","ADARB1; CCBL1"
"1743","ADARB1; CKAP5"
"1744","ADARB1; CTSA"
"1745","ADARB1; DBF4"
"1746","ADARB1; DBN1"
"1747","ADARB1; ERLIN1"
"1748","ADARB1; GINS1"
"1749","ADARB1; GOLGA4"
"1750","ADARB1; ITPKA"
"1751","ADARB1; MYH9"
"1752","ADARB1; NEBL"
