"","x"
"39841","PCNP; CCDC107"
"39842","PCNP; CLEC4M"
"39843","PCNP; CLPTM1"
"39844","PCNP; DHPS"
"39845","PCNP; GPM6A"
"39846","PCNP; IRF3"
"39847","PCNP; LMNA"
"39848","PCNP; MASP1"
"39849","PCNP; MLEC"
"39850","PCNP; NCLN"
"39851","PCNP; NDST3"
"39852","PCNP; OIT3"
"39853","PCNP; PPP2R5A"
"39854","PCNP; PTCD1"
"39855","PCNP; RPL26L1"
"39856","PCNP; RPUSD2"
"39857","PCNP; RRNAD1"
"39858","PCNP; RRP1"
"39859","PCNP; TAZ"
"39860","PCNP; TTC1"
"39861","PCNP; USF1"
"39862","PCNP; ZNF706"
"39863","PCYT1A; CCBE1"
"39864","PCYT1A; CCDC107"
"39865","PCYT1A; CLEC1B"
"39866","PCYT1A; CPSF1"
"39867","PCYT1A; CRHBP"
"39868","PCYT1A; CXCL12"
"39869","PCYT1A; FOS"
"39870","PCYT1A; GPANK1"
"39871","PCYT1A; GPM6A"
"39872","PCYT1A; GPR182"
"39873","PCYT1A; IGFALS"
"39874","PCYT1A; IL1RAP"
"39875","PCYT1A; IRF3"
"39876","PCYT1A; KCNN2"
"39877","PCYT1A; MEPCE"
"39878","PCYT1A; N4BP2L1"
"39879","PCYT1A; NDST3"
"39880","PCYT1A; OIT3"
"39881","PCYT1A; OXA1L"
"39882","PCYT1A; PALM2"
"39883","PCYT1A; PLVAP"
"39884","PCYT1A; PXMP4"
"39885","PCYT1A; QARS"
"39886","PCYT1A; RPUSD2"
"39887","PCYT1A; RRP1"
"39888","PCYT1A; SRP9"
"39889","PCYT1A; YIPF3"
"39890","PDAP1; ACSM5"
"39891","PDAP1; ADRA2B"
"39892","PDAP1; ALDH2"
"39893","PDAP1; CCBE1"
"39894","PDAP1; CFP"
"39895","PDAP1; CLEC1B"
"39896","PDAP1; CRHBP"
"39897","PDAP1; CXorf36"
"39898","PDAP1; DNASE1L3"
"39899","PDAP1; IL1RAP"
"39900","PDAP1; LIFR"
"39901","PDAP1; MOGAT2"
"39902","PDAP1; NAA20"
"39903","PDAP1; OIT3"
"39904","PDAP1; PTH1R"
"39905","PDCD10; CCDC107"
"39906","PDCD10; CLEC1B"
"39907","PDCD10; CLPTM1"
"39908","PDCD10; COPS5"
"39909","PDCD10; CXCL12"
"39910","PDCD10; DCAF8"
"39911","PDCD10; DRAP1"
"39912","PDCD10; GMPPB"
"39913","PDCD10; IGFALS"
"39914","PDCD10; KCNN2"
"39915","PDCD10; MEN1"
"39916","PDCD10; MLEC"
"39917","PDCD10; MRPL53"
"39918","PDCD10; ORM1"
"39919","PDCD10; OXA1L"
"39920","PDCD10; PHLDA1"
"39921","PDCD10; POLRMT"
"39922","PDCD10; RASGEF1B"
"39923","PDCD10; TUBE1"
"39924","PDCD10; USF1"
"39925","PDCD11; ALDH6A1"
"39926","PDCD11; CCDC107"
"39927","PDCD11; CTSA"
"39928","PDCD11; CYP2B6"
"39929","PDCD11; DCN"
"39930","PDCD11; IL1RL1"
"39931","PDCD11; IMMP1L"
"39932","PDCD11; KEAP1"
"39933","PDCD11; LIFR"
"39934","PDCD11; MAG"
"39935","PDCD11; OIT3"
"39936","PDCD11; RRNAD1"
"39937","PDCD11; SKP1"
"39938","PDCD11; VAC14"
"39939","PDCD2; ANGPTL6"
"39940","PDCD2; C1R"
"39941","PDCD2; COLEC10"
"39942","PDCD2; CRELD1"
"39943","PDCD2; CXorf36"
"39944","PDCD2; DCN"
"39945","PDCD2; KBTBD11"
"39946","PDCD2; MASP1"
"39947","PDCD2; MEPCE"
"39948","PDCD2; RING1"
"39949","PDCD2; TRIM39"
"39950","PDCD2L; ANGPTL6"
"39951","PDCD2L; ARV1"
"39952","PDCD2L; ATG12"
"39953","PDCD2L; CCDC107"
"39954","PDCD2L; COLEC10"
"39955","PDCD2L; CTSA"
"39956","PDCD2L; DCN"
"39957","PDCD2L; GPR137"
"39958","PDCD2L; IL1RAP"
"39959","PDCD2L; NCKIPSD"
"39960","PDCD2L; RRNAD1"
"39961","PDCD2L; VAC14"
"39962","PDCD2L; ZBTB22"
"39963","PDCD6; CCDC107"
"39964","PDCD6; CPEB3"
"39965","PDCD6; DBH"
"39966","PDCD6; DHODH"
"39967","PDCD6; MLEC"
"39968","PDCD6; RASGEF1B"
"39969","PDCD6; SEMA3F"
"39970","PDCD6; TOMM40L"
"39971","PDCD6IP; ADCK1"
"39972","PDCD6IP; C19orf25"
"39973","PDCD6IP; CAMLG"
"39974","PDCD6IP; CCBE1"
"39975","PDCD6IP; CCDC107"
"39976","PDCD6IP; CHRM2"
"39977","PDCD6IP; CLEC1B"
"39978","PDCD6IP; CXCL12"
"39979","PDCD6IP; CYP26A1"
"39980","PDCD6IP; DCN"
"39981","PDCD6IP; DNASE1L3"
"39982","PDCD6IP; DRAP1"
"39983","PDCD6IP; HM13"
"39984","PDCD6IP; HOGA1"
"39985","PDCD6IP; IGFALS"
"39986","PDCD6IP; IRF3"
"39987","PDCD6IP; KCNN2"
"39988","PDCD6IP; MRPL22"
"39989","PDCD6IP; NSMCE2"
"39990","PDCD6IP; OXA1L"
"39991","PDCD6IP; PLOD3"
"39992","PDCD6IP; POLRMT"
"39993","PDCD6IP; PPIB"
"39994","PDCD6IP; PTCD1"
"39995","PDCD6IP; PXMP4"
"39996","PDCD6IP; QARS"
"39997","PDCD6IP; RPUSD2"
"39998","PDCD6IP; RRP1"
"39999","PDCD6IP; SLC25A3"
"40000","PDCD6IP; SUV39H1"
"40001","PDCD6IP; TMED9"
"40002","PDCD6IP; TTC1"
"40003","PDCD6IP; USF1"
"40004","PDCD6IP; VIPR1"
"40005","PDCD6IP; YIPF3"
"40006","PDCD7; CXorf36"
"40007","PDCD7; DCN"
"40008","PDCD7; GPR137"
"40009","PDCD7; MASP1"
"40010","PDCD7; MEN1"
"40011","PDCD7; MEPCE"
"40012","PDCD7; SUV39H1"
"40013","PDCD7; ZFP36"
"40014","PDCL3; LIFR"
"40015","PDE2A; ALG1"
"40016","PDE2A; ALG3"
"40017","PDE2A; ARV1"
"40018","PDE2A; ATG12"
"40019","PDE2A; BAP1"
"40020","PDE2A; C15orf61"
"40021","PDE2A; CAMLG"
"40022","PDE2A; CCDC107"
"40023","PDE2A; CDC37L1"
"40024","PDE2A; CHCHD4"
"40025","PDE2A; CLPTM1"
"40026","PDE2A; CMC1"
"40027","PDE2A; CPEB3"
"40028","PDE2A; CPSF1"
"40029","PDE2A; CRELD1"
"40030","PDE2A; CSNK1D"
"40031","PDE2A; CTSA"
"40032","PDE2A; CYB5R1"
"40033","PDE2A; CYHR1"
"40034","PDE2A; DHPS"
"40035","PDE2A; EIF2B4"
"40036","PDE2A; EPHA2"
"40037","PDE2A; GADD45B"
"40038","PDE2A; GLI4"
"40039","PDE2A; GMPPA"
"40040","PDE2A; GMPPB"
"40041","PDE2A; GNPAT"
"40042","PDE2A; GPANK1"
"40043","PDE2A; GPATCH3"
"40044","PDE2A; HM13"
"40045","PDE2A; IGFALS"
"40046","PDE2A; IL1RN"
"40047","PDE2A; IMMP1L"
"40048","PDE2A; IPO9"
"40049","PDE2A; IQSEC1"
"40050","PDE2A; IRF3"
"40051","PDE2A; ISCA2"
"40052","PDE2A; LMAN2"
"40053","PDE2A; LMNA"
"40054","PDE2A; MAST3"
"40055","PDE2A; MCC"
"40056","PDE2A; MEF2D"
"40057","PDE2A; MEN1"
"40058","PDE2A; MEPCE"
"40059","PDE2A; MFSD2A"
"40060","PDE2A; MRPL22"
"40061","PDE2A; MRPL53"
"40062","PDE2A; MRPS21"
"40063","PDE2A; MT2A"
"40064","PDE2A; NAGPA"
"40065","PDE2A; NCKIPSD"
"40066","PDE2A; NCLN"
"40067","PDE2A; NSMCE2"
"40068","PDE2A; NTPCR"
"40069","PDE2A; OXA1L"
"40070","PDE2A; PEX11B"
"40071","PDE2A; PEX2"
"40072","PDE2A; PLOD3"
"40073","PDE2A; PPP2R5A"
"40074","PDE2A; PSMC4"
"40075","PDE2A; PTBP1"
"40076","PDE2A; PTCD1"
"40077","PDE2A; PXMP4"
"40078","PDE2A; QARS"
"40079","PDE2A; RABGGTA"
"40080","PDE2A; RING1"
"40081","PDE2A; RND3"
"40082","PDE2A; RNF125"
"40083","PDE2A; RPTOR"
"40084","PDE2A; RPUSD2"
"40085","PDE2A; RRNAD1"
"40086","PDE2A; RRP1"
"40087","PDE2A; RXRB"
"40088","PDE2A; SHARPIN"
"40089","PDE2A; SKP1"
"40090","PDE2A; SLC25A3"
"40091","PDE2A; SLC25A39"
"40092","PDE2A; SLC26A6"
"40093","PDE2A; SNAP47"
"40094","PDE2A; SUV39H1"
"40095","PDE2A; TAF10"
"40096","PDE2A; TAZ"
"40097","PDE2A; TMCO1"
"40098","PDE2A; TMEM199"
"40099","PDE2A; TMEM9"
"40100","PDE2A; TOMM40L"
"40101","PDE2A; TRIM39"
"40102","PDE2A; TRMT112"
"40103","PDE2A; TSC2"
"40104","PDE2A; TSLP"
"40105","PDE2A; TTC1"
"40106","PDE2A; TYK2"
"40107","PDE2A; UBA5"
"40108","PDE2A; ULK3"
"40109","PDE2A; UROC1"
"40110","PDE2A; USF1"
"40111","PDE2A; VAC14"
"40112","PDE2A; VMAC"
"40113","PDE2A; YIPF3"
"40114","PDE2A; ZBTB22"
"40115","PDE2A; ZNF706"
"40116","PDE6D; CCBE1"
"40117","PDE6D; CDC37L1"
"40118","PDE6D; CHCHD4"
"40119","PDE6D; COLEC10"
"40120","PDE6D; COPS5"
"40121","PDE6D; CXCL12"
"40122","PDE6D; FOSB"
"40123","PDE6D; IL1RAP"
"40124","PDE6D; KCNN2"
"40125","PDE6D; MEPCE"
"40126","PDE6D; MRPL53"
"40127","PDE6D; NSMCE2"
"40128","PDE6D; OXA1L"
"40129","PDE6D; QARS"
"40130","PDE6D; SERPINA11"
"40131","PDE6D; SKP1"
"40132","PDE6D; TMEM199"
"40133","PDE6D; TOMM40L"
"40134","PDE6D; TRIB1"
"40135","PDE6D; UROC1"
"40136","PDIA3; ALB"
"40137","PDIA3; C15orf61"
"40138","PDIA3; CD302"
"40139","PDIA3; CXCL12"
"40140","PDIA3; EIF2B4"
"40141","PDIA3; GPR137"
"40142","PDIA3; IL1RAP"
"40143","PDIA3; MFSD2A"
"40144","PDIA3; MRPL53"
"40145","PDIA3; RPUSD2"
"40146","PDIA3; TRMT112"
"40147","PDIA6; IL1RAP"
"40148","PDIA6; IMMP1L"
"40149","PDIA6; LMAN2"
"40150","PDIA6; PTBP1"
"40151","PDIA6; SLC26A6"
"40152","PDPK1; ADRA2B"
"40153","PDPK1; ARPC1A"
"40154","PDPK1; C15orf61"
"40155","PDPK1; C19orf25"
"40156","PDPK1; CCBE1"
"40157","PDPK1; CHRM2"
"40158","PDPK1; COLEC10"
"40159","PDPK1; CXCL12"
"40160","PDPK1; DCN"
"40161","PDPK1; DRAP1"
"40162","PDPK1; EGR1"
"40163","PDPK1; EGR2"
"40164","PDPK1; EHD3"
"40165","PDPK1; EPB41L4B"
"40166","PDPK1; EPHA2"
"40167","PDPK1; GPAA1"
"40168","PDPK1; GPANK1"
"40169","PDPK1; GPATCH3"
"40170","PDPK1; HM13"
"40171","PDPK1; HSPA4"
"40172","PDPK1; IGFALS"
"40173","PDPK1; INMT"
"40174","PDPK1; LIFR"
"40175","PDPK1; LRRC14"
"40176","PDPK1; MARCO"
"40177","PDPK1; MT2A"
"40178","PDPK1; NDST3"
"40179","PDPK1; NTPCR"
"40180","PDPK1; OXA1L"
"40181","PDPK1; POLRMT"
"40182","PDPK1; PTBP1"
"40183","PDPK1; PTH1R"
"40184","PDPK1; QARS"
"40185","PDPK1; RABGGTA"
"40186","PDPK1; RNF125"
"40187","PDPK1; RPUSD2"
"40188","PDPK1; SHARPIN"
"40189","PDPK1; SLC26A6"
"40190","PDPK1; SLC38A2"
"40191","PDPK1; SOCS2"
"40192","PDPK1; STOML1"
"40193","PDPK1; SUV39H1"
"40194","PDPK1; TMED9"
"40195","PDPK1; USF1"
"40196","PDRG1; ACSM5"
"40197","PDRG1; CXCL12"
"40198","PDRG1; CYP2B6"
"40199","PDRG1; DHODH"
"40200","PDRG1; FOS"
"40201","PDRG1; MLEC"
"40202","PDRG1; RASGEF1B"
"40203","PDRG1; RPTOR"
"40204","PDRG1; ZFP36"
"40205","PDXK; CCDC107"
"40206","PDXK; NTF3"
"40207","PDXK; PBLD"
"40208","PDXK; TDO2"
"40209","PDZD11; AFM"
"40210","PDZD11; ANGPTL6"
"40211","PDZD11; CLEC1B"
"40212","PDZD11; COLEC10"
"40213","PDZD11; DOCK6"
"40214","PDZD11; LIFR"
"40215","PDZD11; MLEC"
"40216","PDZD11; OXA1L"
"40217","PDZD11; UROC1"
"40218","PEA15; APOF"
"40219","PEA15; ATG12"
"40220","PEA15; CCBE1"
"40221","PEA15; CCDC107"
"40222","PEA15; CDC37L1"
"40223","PEA15; CLEC4M"
"40224","PEA15; CPEB3"
"40225","PEA15; CXCL12"
"40226","PEA15; DACH1"
"40227","PEA15; DBH"
"40228","PEA15; DHODH"
"40229","PEA15; DNASE1L3"
"40230","PEA15; DUSP6"
"40231","PEA15; FOSB"
"40232","PEA15; GPM6A"
"40233","PEA15; IGFALS"
"40234","PEA15; INMT"
"40235","PEA15; MARCO"
"40236","PEA15; MASP1"
"40237","PEA15; MEPCE"
"40238","PEA15; N4BP2L1"
"40239","PEA15; NDST3"
"40240","PEA15; NTF3"
"40241","PEA15; OIT3"
"40242","PEA15; PHLDA1"
"40243","PEA15; PTH1R"
"40244","PEA15; RNF125"
"40245","PEA15; TMEM199"
"40246","PEA15; TRIB1"
"40247","PEA15; ZFP36"
"40248","PEF1; ABAT"
"40249","PEF1; ADAMTS13"
"40250","PEF1; ALDH6A1"
"40251","PEF1; CCBE1"
"40252","PEF1; CCDC107"
"40253","PEF1; COLEC10"
"40254","PEF1; DUSP6"
"40255","PEF1; HMGCL"
"40256","PEF1; KCNN2"
"40257","PEF1; MLEC"
"40258","PEF1; NAA20"
"40259","PEF1; OIT3"
"40260","PEF1; PEX11B"
"40261","PEF1; PPP2R5A"
"40262","PEF1; SEMA3F"
"40263","PEF1; TOMM40L"
"40264","PELI3; CCL23"
"40265","PELI3; CPSF1"
"40266","PELI3; CXCL14"
"40267","PELI3; CYHR1"
"40268","PELI3; CYP26A1"
"40269","PELI3; DBH"
"40270","PELI3; EGR1"
"40271","PELI3; EHD3"
"40272","PELI3; EPB41L4B"
"40273","PELI3; GMPPB"
"40274","PELI3; GPATCH3"
"40275","PELI3; GPM6A"
"40276","PELI3; HMGCL"
"40277","PELI3; HOGA1"
"40278","PELI3; LMNA"
"40279","PELI3; MAG"
"40280","PELI3; NDRG2"
"40281","PELI3; OIT3"
"40282","PELI3; PTH1R"
"40283","PELI3; RASGEF1B"
"40284","PELI3; SHARPIN"
"40285","PELI3; SLC25A3"
"40286","PELI3; SLC38A2"
"40287","PELI3; SLC39A14"
"40288","PELI3; STEAP3"
"40289","PELI3; TAX1BP1"
"40290","PELI3; VIPR1"
"40291","PELI3; ZFP36"
"40292","PELP1; ALG1"
"40293","PELP1; BAP1"
"40294","PELP1; C1R"
"40295","PELP1; C21orf91"
"40296","PELP1; CCDC107"
"40297","PELP1; CFP"
"40298","PELP1; CLPTM1"
"40299","PELP1; CRHBP"
"40300","PELP1; CTSA"
"40301","PELP1; CXCL12"
"40302","PELP1; CYP26A1"
"40303","PELP1; DCN"
"40304","PELP1; GMPPB"
"40305","PELP1; GPM6A"
"40306","PELP1; IL1RN"
"40307","PELP1; MARCO"
"40308","PELP1; MOGAT2"
"40309","PELP1; NDRG2"
"40310","PELP1; PLVAP"
"40311","PELP1; PTH1R"
"40312","PELP1; RRNAD1"
"40313","PELP1; RXRB"
"40314","PELP1; TSC2"
"40315","PELP1; YIPF3"
"40316","PES1; ABCB8"
"40317","PES1; CCDC107"
"40318","PES1; CCDC159"
"40319","PES1; CLEC1B"
"40320","PES1; DCAF8"
"40321","PES1; NAA20"
"40322","PES1; OIT3"
"40323","PES1; PTH1R"
"40324","PET117; CCDC107"
"40325","PET117; CFP"
"40326","PET117; CXCL12"
"40327","PET117; CYP26A1"
"40328","PET117; DCAF8"
"40329","PET117; DCN"
"40330","PET117; GMPPB"
"40331","PET117; HMGCL"
"40332","PET117; IPO9"
"40333","PET117; MLEC"
"40334","PET117; PLVAP"
"40335","PET117; TSC2"
"40336","PEX11B; ABHD12"
"40337","PEX11B; AP1S1"
"40338","PEX11B; ARF1"
"40339","PEX11B; B4GALT7"
"40340","PEX11B; C19orf25"
"40341","PEX11B; CCBE1"
"40342","PEX11B; CDK5"
"40343","PEX11B; CHCHD4"
"40344","PEX11B; COG1"
"40345","PEX11B; COPS6"
"40346","PEX11B; CXCL12"
"40347","PEX11B; CYHR1"
"40348","PEX11B; DEDD"
"40349","PEX11B; EGR1"
"40350","PEX11B; EHD3"
"40351","PEX11B; EPB41L4B"
"40352","PEX11B; FASTK"
"40353","PEX11B; GBA3"
"40354","PEX11B; HM13"
"40355","PEX11B; IL1RAP"
"40356","PEX11B; LAMTOR1"
"40357","PEX11B; LMAN2"
"40358","PEX11B; MASP1"
"40359","PEX11B; MFSD2A"
"40360","PEX11B; MSTO1"
"40361","PEX11B; NCLN"
"40362","PEX11B; NEDD8"
"40363","PEX11B; NSMCE2"
"40364","PEX11B; PDAP1"
"40365","PEX11B; POMGNT1"
"40366","PEX11B; POP5"
"40367","PEX11B; PPIA"
"40368","PEX11B; PPP1CA"
"40369","PEX11B; PSMC4"
"40370","PEX11B; PTBP1"
"40371","PEX11B; PTCD1"
"40372","PEX11B; RASGEF1B"
"40373","PEX11B; RBM15B"
"40374","PEX11B; RBM19"
"40375","PEX11B; RBM39"
"40376","PEX11B; RBM8A"
"40377","PEX11B; RHBDD3"
"40378","PEX11B; RNF215"
"40379","PEX11B; RRP15"
"40380","PEX11B; SEMA3F"
"40381","PEX11B; SNAPC2"
"40382","PEX11B; STX10"
"40383","PEX11B; TATDN2"
"40384","PEX11B; TIGD5"
"40385","PEX11B; TMED9"
"40386","PEX11B; TMEM199"
"40387","PEX11B; TMX2"
"40388","PEX11B; TRAPPC3"
"40389","PEX11B; TRIM27"
"40390","PEX11B; TRMT1"
"40391","PEX11B; UROC1"
"40392","PEX11B; YY1AP1"
"40393","PEX11B; ZNF398"
"40394","PEX2; ALDH6A1"
"40395","PEX2; ANAPC5"
"40396","PEX2; APBA3"
"40397","PEX2; ASNA1"
"40398","PEX2; ATG12"
"40399","PEX2; BCKDHB"
"40400","PEX2; C11orf68"
"40401","PEX2; CENPB"
"40402","PEX2; CHCHD4"
"40403","PEX2; CLEC1B"
"40404","PEX2; CRHBP"
"40405","PEX2; CYP2R1"
"40406","PEX2; DACH1"
"40407","PEX2; DBNL"
"40408","PEX2; DOCK6"
"40409","PEX2; FAM192A"
"40410","PEX2; FOSB"
"40411","PEX2; GMPPA"
"40412","PEX2; GOSR2"
"40413","PEX2; GPR182"
"40414","PEX2; LAMTOR1"
"40415","PEX2; MAST3"
"40416","PEX2; MCRS1"
"40417","PEX2; MED7"
"40418","PEX2; NSUN5"
"40419","PEX2; NTF3"
"40420","PEX2; ORMDL1"
"40421","PEX2; OXA1L"
"40422","PEX2; PCIF1"
"40423","PEX2; PDAP1"
"40424","PEX2; PIGT"
"40425","PEX2; POLM"
"40426","PEX2; PTH1R"
"40427","PEX2; RHOT2"
"40428","PEX2; RMND5B"
"40429","PEX2; RRNAD1"
"40430","PEX2; SAP30L"
"40431","PEX2; SLC35A4"
"40432","PEX2; TYK2"
"40433","PEX2; UFC1"
"40434","PEX2; USF1"
"40435","PEX2; VMAC"
"40436","PEX2; VPS29"
"40437","PEX2; ZC3HC1"
"40438","PEX2; ZKSCAN5"
"40439","PEX2; ZNF3"
"40440","PEX6; CLEC1B"
"40441","PEX6; CXCL12"
"40442","PEX6; DNASE1L3"
"40443","PEX6; EGR2"
"40444","PEX6; FOS"
"40445","PEX6; OIT3"
"40446","PEX6; OXA1L"
"40447","PEX6; TAX1BP1"
"40448","PEX6; VAC14"
"40449","PFDN1; CCDC107"
"40450","PFDN1; CCDC159"
"40451","PFDN1; DCN"
"40452","PFDN1; DUSP6"
"40453","PFDN1; GPM6A"
"40454","PFDN1; GPR137"
"40455","PFDN1; MARCO"
"40456","PFDN1; MEPCE"
"40457","PFDN1; RASGEF1B"
"40458","PFDN2; CPEB3"
"40459","PFDN2; CRHBP"
"40460","PFDN2; DHODH"
"40461","PFDN2; DNASE1L3"
"40462","PFDN2; EHD3"
"40463","PFDN2; EPHA2"
"40464","PFDN2; GADD45B"
"40465","PFDN2; GPM6A"
"40466","PFDN2; IPO9"
"40467","PFDN2; IQSEC1"
"40468","PFDN2; LRAT"
"40469","PFDN2; MEF2D"
"40470","PFDN2; MEN1"
"40471","PFDN2; MLEC"
"40472","PFDN2; MT2A"
"40473","PFDN2; PHLDA1"
"40474","PFDN2; SLC38A2"
"40475","PFDN2; SNAP47"
"40476","PFDN2; TTC36"
"40477","PFDN2; VMAC"
"40478","PFDN2; ZFP36"
"40479","PFDN5; CRELD1"
"40480","PFDN5; EGR2"
"40481","PFDN5; NOMO1"
"40482","PFDN5; PTH1R"
"40483","PFDN5; SLC35B1"
"40484","PFDN5; ZBTB22"
"40485","PFDN6; ADRA2B"
"40486","PFDN6; CCBE1"
"40487","PFDN6; COLEC10"
"40488","PFDN6; CYP26A1"
"40489","PFDN6; DCN"
"40490","PFDN6; DNASE1L3"
"40491","PFDN6; IQSEC1"
"40492","PFDN6; NTF3"
"40493","PFDN6; OIT3"
"40494","PFDN6; TTC36"
"40495","PFDN6; TYK2"
"40496","PGAP2; ABCB8"
"40497","PGAP2; AFM"
"40498","PGAP2; ALDH6A1"
"40499","PGAP2; ALDH8A1"
"40500","PGAP2; ALG1"
"40501","PGAP2; CCDC159"
"40502","PGAP2; DCN"
"40503","PGAP2; DUSP6"
"40504","PGAP2; EHD3"
"40505","PGAP2; EPHA2"
"40506","PGAP2; EPHX2"
"40507","PGAP2; FOSB"
"40508","PGAP2; GMPPB"
"40509","PGAP2; GPR137"
"40510","PGAP2; IL1RAP"
"40511","PGAP2; IMMP1L"
"40512","PGAP2; LMNA"
"40513","PGAP2; MRPL53"
"40514","PGAP2; NKAP"
"40515","PGAP2; PLG"
"40516","PGAP2; PTBP1"
"40517","PGAP2; RNF125"
"40518","PGAP2; SLC39A14"
"40519","PGAP2; TAX1BP1"
"40520","PGAP2; TRIM39"
"40521","PGAP2; TRMT112"
"40522","PGBD1; APOF"
"40523","PGBD1; DBH"
"40524","PGBD1; DCAF8"
"40525","PGBD1; DCN"
"40526","PGBD1; FOSB"
"40527","PGBD1; INS-IGF2"
"40528","PGBD1; NXF3"
"40529","PGBD1; TDO2"
"40530","PGBD4; ABAT"
"40531","PGBD4; ADRA2B"
"40532","PGBD4; ALDH6A1"
"40533","PGBD4; C15orf61"
"40534","PGBD4; CDC37L1"
"40535","PGBD4; EGR2"
"40536","PGBD4; EPHA2"
"40537","PGBD4; GPATCH3"
"40538","PGBD4; GPR137"
"40539","PGBD4; IL1RL1"
"40540","PGBD4; ISCA2"
"40541","PGBD4; KEAP1"
"40542","PGBD4; LIFR"
"40543","PGBD4; NKAP"
"40544","PGBD4; NTF3"
"40545","PGBD4; PEX2"
"40546","PGBD4; PTH1R"
"40547","PGBD4; TRMT112"
"40548","PGBD4; ZFP36"
"40549","PGLYRP1; ALG3"
"40550","PGLYRP1; CHRM2"
"40551","PGLYRP1; HAO1"
"40552","PGLYRP1; KCNN2"
"40553","PGLYRP1; MOGAT2"
"40554","PGLYRP1; PSMC4"
"40555","PGLYRP1; TMEM199"
"40556","PGM1; ADAMTS13"
"40557","PGM1; C19orf25"
"40558","PGM1; CDC37L1"
"40559","PGM1; CMC1"
"40560","PGM1; COLEC10"
"40561","PGM1; CPEB3"
"40562","PGM1; CPSF1"
"40563","PGM1; CRELD1"
"40564","PGM1; CSNK1D"
"40565","PGM1; EHD3"
"40566","PGM1; EPHA2"
"40567","PGM1; HMGCL"
"40568","PGM1; IGFALS"
"40569","PGM1; IPO9"
"40570","PGM1; NCLN"
"40571","PGM1; PHLDA1"
"40572","PGM1; PSMC2"
"40573","PGM1; PXMP4"
"40574","PGM1; SLC25A39"
"40575","PGM1; SLC38A2"
"40576","PGM1; TAX1BP1"
"40577","PGP; CDC37L1"
"40578","PGP; DCAF8"
"40579","PGP; DCN"
"40580","PGP; EPHA2"
"40581","PGP; GADD45B"
"40582","PGP; HAO1"
"40583","PGP; IGFALS"
"40584","PGP; KCNN2"
"40585","PGP; MLEC"
"40586","PGP; MT2A"
"40587","PGP; PHLDA1"
"40588","PGP; PLVAP"
"40589","PGP; RASGEF1B"
"40590","PGP; TRIM39"
"40591","PGP; TYK2"
"40592","PGP; ZFP36"
"40593","PGS1; CCDC107"
"40594","PGS1; DCN"
"40595","PGS1; IPO9"
"40596","PGS1; KCNN2"
"40597","PGS1; MASP1"
"40598","PGS1; MLEC"
"40599","PGS1; MT2A"
"40600","PGS1; NCLN"
"40601","PGS1; RPTOR"
"40602","PGS1; SUV39H1"
"40603","PGS1; VIPR1"
"40604","PGS1; ZFP36"
"40605","PHF1; C1R"
"40606","PHF1; CCBE1"
"40607","PHF1; CXCL12"
"40608","PHF1; CXorf36"
"40609","PHF1; CYP26A1"
"40610","PHF1; ETS2"
"40611","PHF1; FOSB"
"40612","PHF1; IGFALS"
"40613","PHF1; KEAP1"
"40614","PHF1; MASP1"
"40615","PHF1; MT2A"
"40616","PHF1; NOMO1"
"40617","PHF1; ORM1"
"40618","PHF1; OXA1L"
"40619","PHF1; PLVAP"
"40620","PHF1; PVALB"
"40621","PHF1; RPTOR"
"40622","PHF1; SLC25A3"
"40623","PHF1; STT3A"
"40624","PHF1; TSLP"
"40625","PHF1; TYK2"
"40626","PHF12; ABCB8"
"40627","PHF12; AFM"
"40628","PHF12; C1R"
"40629","PHF12; C21orf91"
"40630","PHF12; C8orf76"
"40631","PHF12; CCBE1"
"40632","PHF12; CCDC107"
"40633","PHF12; CHCHD4"
"40634","PHF12; CHRM2"
"40635","PHF12; COLEC10"
"40636","PHF12; CXCL12"
"40637","PHF12; CXorf36"
"40638","PHF12; CYB5R1"
"40639","PHF12; DBH"
"40640","PHF12; DHODH"
"40641","PHF12; GMPPB"
"40642","PHF12; HSPA4"
"40643","PHF12; IL1RAP"
"40644","PHF12; KCNN2"
"40645","PHF12; KEAP1"
"40646","PHF12; MASP1"
"40647","PHF12; MEPCE"
"40648","PHF12; MFSD2A"
"40649","PHF12; MPV17L2"
"40650","PHF12; NDST3"
"40651","PHF12; PLVAP"
"40652","PHF12; PSMC2"
"40653","PHF12; PTCD1"
"40654","PHF12; PTH1R"
"40655","PHF12; RND3"
"40656","PHF12; SLC25A3"
"40657","PHF12; SLC25A39"
"40658","PHF12; SRP9"
"40659","PHF14; GADD45B"
"40660","PHF14; LIFR"
"40661","PHF20; ABCB8"
"40662","PHF20; ADCK1"
"40663","PHF20; ALDH6A1"
"40664","PHF20; CCBE1"
"40665","PHF20; CHRM2"
"40666","PHF20; CMC1"
"40667","PHF20; CXCL12"
"40668","PHF20; DBH"
"40669","PHF20; DHODH"
"40670","PHF20; DNASE1L3"
"40671","PHF20; DUSP6"
"40672","PHF20; FOSB"
"40673","PHF20; GPM6A"
"40674","PHF20; GPR137"
"40675","PHF20; HOGA1"
"40676","PHF20; MEN1"
"40677","PHF20; MLEC"
"40678","PHF20; N4BP2L1"
"40679","PHF20; NSMCE2"
"40680","PHF20; OIT3"
"40681","PHF20; SLC25A39"
"40682","PHF20; SNAP47"
"40683","PHF20; TAF10"
"40684","PHF20; TDO2"
